2019-06-05 00:00:00,1136060063297277952,"b'El total de la producci\xc3\xb3n de \xe2\x98\x95 #Ar\xc3\xa1biga de #Brasil, #Colombia, #Costa Rica, #Ecuador, #ElSalvador, #Guatemala, #India, #Indonesia y #Per\xc3\xba, para el 2019/20 ser\xc3\xada 67.91 millones de sacos de #Caf\xc3\xa9, menor que los 74.84 millones de 2018/19 pero mayor que los 64.79 millones de 2017/18 https://t.co/lfLIBHMB6W'"
2019-06-04 23:58:08,1136059593442942976,b'Ej\xc3\xa9rcito de #Guatemala crea comandos de #Inform\xc3\xa1tica y #Comunicaciones https://t.co/vqPDdXXub9'
2019-06-04 23:57:16,1136059374726782977,"b'RT @puntoguate: \xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6\xf0\x9f\x8e\x99\xef\xb8\x8f faltan 2 d\xc3\xadas para el concierto de #CarlosRivera en #Guatemala, F\xc3\xb3rum Majadas!  #GuerraTour @_CarlosRivera https://t.c\xe2\x80\xa6'"
2019-06-04 23:55:55,1136059036779143168,"b'RT @VamosConPedroGT: Ma\xc3\xb1ana mi\xc3\xa9rcoles 5 a las 7 de la noche, estar\xc3\xa9 en vivo por Facebook para hablar acerca del agua. \xc2\xa1Los espero!\n\nCon #Pe\xe2\x80\xa6'"
2019-06-04 23:55:37,1136058957536141314,b'RT @DonaldPalencia_: Canci\xc3\xb3n favorita de @_CarlosRivera ???? ya falta poco para #GuerraTour en #Guatemala  \n\n@mp5noticias \n@ASAsocialmedia\xe2\x80\xa6'
2019-06-04 23:55:37,1136058957355782144,"b'Ma\xc3\xb1ana mi\xc3\xa9rcoles 5 a las 7 de la noche, estar\xc3\xa9 en vivo por Facebook para hablar acerca del agua. \xc2\xa1Los espero!\n\nCon #PedroBrolo #Alcalde #VosGan\xc3\xa1s #Guatemala https://t.co/4fHLMWMxRF'"
2019-06-04 23:55:02,1136058810425126912,"b'RT @JordanRodas: Valoro positivamente la suscripci\xc3\xb3n de este documento hist\xc3\xb3rico, ya que por primera vez en #Guatemala, candidatas y candid\xe2\x80\xa6'"
2019-06-04 23:52:58,1136058291019296768,b'Todos los d\xc3\xadas ven y recarga tu pastel\xf0\x9f\x8d\xb0 o pan favorito \xf0\x9f\x8d\x9e\n\xc2\xa1Te esperamos! \xf0\x9f\xa5\xb0 Centro Comercial #METRO15\n\n#zona15\n#Guatemala https://t.co/UuwWxBWewu'
2019-06-04 23:52:02,1136058057241370625,"b'RT @EmbajadaRDenGT: Bienvenido a la Rep\xc3\xbablica de #Guatemala,  Su Excelencia, Canciller @MiguelVargasM , quien participar\xc3\xa1  en la LXXVIII Re\xe2\x80\xa6'"
2019-06-04 23:51:55,1136058029705715717,"b'RT @MIREXRD: #Rep\xc3\xbablicaDominicana\xf0\x9f\x87\xa9\xf0\x9f\x87\xb4 y Rep\xc3\xbablica de #Guatemala\xf0\x9f\x87\xac\xf0\x9f\x87\xb9, establecieron #RelacionesDiplom\xc3\xa1ticas el 31 de agosto del a\xc3\xb1o 1954 #Diplom\xe2\x80\xa6'"
2019-06-04 23:51:48,1136057999552929792,b'RT @ICEXGuatemala: La #gastronom\xc3\xada espa\xc3\xb1ola de La #Rioja se promociona en #Guatemala gracias a las impresionantes recetas del chef Miguel E\xe2\x80\xa6'
2019-06-04 23:51:25,1136057902790303745,"b'RT @JordanRodas: Valoro positivamente la suscripci\xc3\xb3n de este documento hist\xc3\xb3rico, ya que por primera vez en #Guatemala, candidatas y candid\xe2\x80\xa6'"
2019-06-04 23:51:01,1136057801552404480,b'RT @ALAArchivos: La Asociaci\xc3\xb3n Latinoamericana de Archivos y los directores de los Archivos Nacionales de Iberoam\xc3\xa9rica emiten el siguiente\xe2\x80\xa6'
2019-06-04 23:50:38,1136057705695780865,b'RT @jorgeglem: \xc2\xa1Qu\xc3\xa9 honor hacer m\xc3\xbasica hoy con la incre\xc3\xadble #GabyMoreno! \nUna artistaza y mejor persona.\n\n#Guatemala y #Venezuela unidas en\xe2\x80\xa6'
2019-06-04 23:50:27,1136057658841227264,b'Tribunal Supremo Electoral de #Guatemala revoca la inscripci\xc3\xb3n del candidato presidencial @EdwinEscobarGT por no contar con finiquito.'
2019-06-04 23:48:20,1136057124801470466,b'RT @DonaldPalencia_: Canci\xc3\xb3n favorita de @_CarlosRivera ???? ya falta poco para #GuerraTour en #Guatemala  \n\n@mp5noticias \n@ASAsocialmedia\xe2\x80\xa6'
2019-06-04 23:48:05,1136057063086460928,b'Gran disco y gran detalle de nuestros amigos de Tiananmen NW excelente amigos.. Me encant\xc3\xb3 \xf0\x9f\x8e\xb9\xf0\x9f\x96\xa4.\nMuchas gracias #tiananmennw #guatemala #openthewindow\nJuan Carlos Rojas Sanchez\nDenise Caballeros'
2019-06-04 23:47:45,1136056981465313280,"b'RT @OkAntigua: Nispero Festival In San Juan Del Obispo, #Guatemala https://t.co/23b2yEXifk #antigua'"
