2019-06-05 14:37:01,1136280771864485888,b'Farolito que alumbras apenas...  #lamps #architecture #guatemala\xf0\x9f\x87\xac\xf0\x9f\x87\xb9 https://t.co/4szJDe9EkV'
2019-06-05 14:36:03,1136280528284454912,b'RT @prensa_libre: #Guatemala Traslado de recluso causa inconformidad en reos de Pav\xc3\xb3n https://t.co/GZ8GKPNNr4 https://t.co/1EnHbH7ID8'
2019-06-05 14:34:26,1136280119046283266,b'RT @ImpunityWatchGt: Lamentamos la persecuci\xc3\xb3n que sufre la ex Fiscal General @ThelmaAldana  Su valiente trabajo al frente del @MPguatemala\xe2\x80\xa6'
2019-06-05 14:34:09,1136280048657489921,"b'RT @SociedadGT: Si en #Guatemala conoci\xc3\xa9ramos el poder que tenemos actuando unidos, lograr\xc3\xadamos tanto... El domingo de la otra semana, por\xe2\x80\xa6'"
2019-06-05 14:34:07,1136280039157358597,b'#Guatemala Traslado de recluso causa inconformidad en reos de Pav\xc3\xb3n https://t.co/GZ8GKPNNr4 https://t.co/1EnHbH7ID8'
2019-06-05 14:33:18,1136279834961874946,"b'#Guatemala | #Ej\xc3\xa9rcitoGT a trav\xc3\xa9s de la Primera Brigada de Infanter\xc3\xada ""Mariscal Zavala"", recibi\xc3\xb3 visita de docentes y alumnos del Centro Educativo ""Ingenio La Uni\xc3\xb3n"", a quienes se les imparti\xc3\xb3 pl\xc3\xa1tica sobre la misi\xc3\xb3n del Ej\xc3\xa9rcito de Guatemala. \n#365D\xc3\xadasAlServicioDeMiPatria https://t.co/TnaCsxr6uq'"
2019-06-05 14:30:25,1136279110769094656,"b'@JkSandoval_ La primera tarea del nuevo gobierno ac\xc3\xa1 #Guatemala deber\xc3\xada ser el censo p\xc3\xbablico determinado el n\xc3\xbamero real de servidores p\xc3\xbablicos y sus funciones. Con este dato se puede planificar el funcionamiento y su costo, este ejercicio deber\xc3\xada ser periodico y obligado a toda administraci\xc3\xb3n'"
2019-06-05 14:30:18,1136279080133963777,"b'RT @JordanRodas: Valoro positivamente la suscripci\xc3\xb3n de este documento hist\xc3\xb3rico, ya que por primera vez en #Guatemala, candidatas y candid\xe2\x80\xa6'"
2019-06-05 14:30:17,1136279074974916608,b'RT @PrensaLatina_cu: #Guatemala\xf0\x9f\x87\xac\xf0\x9f\x87\xb9 entrega hoy a #ElSalvador\xf0\x9f\x87\xb8\xf0\x9f\x87\xbb la Presidencia pro tempore del Sistema de la Integraci\xc3\xb3n Centroamericana @sg_\xe2\x80\xa6'
2019-06-05 14:28:09,1136278539173584897,"b'Elecciones en Guatemala, el pa\xc3\xads del eterno desencanto electoral #Guatemala #Elecciones #Am\xc3\xa9ricaLatina https://t.co/aVl5KEfSi5 https://t.co/3moMS69Co1'"
2019-06-05 14:26:16,1136278065259175936,"b'RT @elpatojomayor: Las cosas hay que hacerlas pasar, que sucedan... no hay que esperar a que lleguen, menos si se tratan para buscar soluci\xe2\x80\xa6'"
2019-06-05 14:26:02,1136278005804949504,"b""RT @dw_espanol: En el #D\xc3\xadaMundiadelMedioAmbiente recordamos al pueblo de #Guatemala que dijo 'NO' al #pl\xc3\xa1stico. San Pedro La Laguna, un eje\xe2\x80\xa6"""
2019-06-05 14:25:54,1136277974028828674,"b'RT @adam_wola: Enviar 80 agentes CBP/ICE a las fronteras de #Guatemala no es algo novedoso. DHS, las fuerzas armadas, y otras agencias EEUU\xe2\x80\xa6'"
2019-06-05 14:22:14,1136277051525259264,"b'RT @elpatojomayor: Las cosas hay que hacerlas pasar, que sucedan... no hay que esperar a que lleguen, menos si se tratan para buscar soluci\xe2\x80\xa6'"
2019-06-05 14:22:00,1136276993488695296,"b'RT @SociedadGT: Si en #Guatemala conoci\xc3\xa9ramos el poder que tenemos actuando unidos, lograr\xc3\xadamos tanto... El domingo de la otra semana, por\xe2\x80\xa6'"
2019-06-05 14:20:01,1136276493955477504,"b'Un atento llamado a la reflexi\xc3\xb3n para Thelma Cabrera \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbc\n\nConstruyamos #Guatemala y dejemos de estar fomentando el resentimiento y el odio, actuemos acorde a lo que nos representa a todos los #guatemaltecos \xf0\x9f\x87\xac\xf0\x9f\x87\xb9\n\nV\xc3\xada @frattigiovanni \n\xe2\x96\xb6\xef\xb8\x8f https://t.co/D1D6iX6Hbz'"
2019-06-05 14:18:18,1136276059379372032,b'RT @Oswaldhs: Una beb\xc3\xa9 falleci\xc3\xb3 porque su madre no tuvo Q250 para pagar por una ambulancia del servicio p\xc3\xbablico. \nEn @noficciongt contamos\xe2\x80\xa6'
2019-06-05 14:18:04,1136276002173313026,b'RT @Oswaldhs: Una beb\xc3\xa9 falleci\xc3\xb3 porque su madre no tuvo Q250 para pagar por una ambulancia del servicio p\xc3\xbablico. \nEn @noficciongt contamos\xe2\x80\xa6'
2019-06-05 14:15:14,1136275288558571526,b'RT @PrensaLatina_cu: #Guatemala\xf0\x9f\x87\xac\xf0\x9f\x87\xb9 entrega hoy a #ElSalvador\xf0\x9f\x87\xb8\xf0\x9f\x87\xbb la Presidencia pro tempore del Sistema de la Integraci\xc3\xb3n Centroamericana @sg_\xe2\x80\xa6'
2019-06-05 14:15:06,1136275253569699840,"b'RT @ia_latam: Un Robot corriendo en 5G \n\n#Argentina #Bolivia #Chile #Colombia #CostaRica #ElSalvador #Guatemala, #Honduras  #Mexico #Panam\xc3\xa1\xe2\x80\xa6'"
2019-06-05 14:14:40,1136275146422071297,b'RT @PrensaLatina_cu: #Guatemala\xf0\x9f\x87\xac\xf0\x9f\x87\xb9 entrega hoy a #ElSalvador\xf0\x9f\x87\xb8\xf0\x9f\x87\xbb la Presidencia pro tempore del Sistema de la Integraci\xc3\xb3n Centroamericana @sg_\xe2\x80\xa6'
